person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,client_id,loan_to_income,interest_burden,emp_stability_ratio,credit_age_ratio,rate_x_credit_age,financial_pressure,loan_grade_ord
37,65000,RENT,7.0,EDUCATION,C,12000,13.98,0,0.18,N,15,31272,0.18461538461538463,2.5164,0.3684210526315789,0.40540540540540543,0.87375,0.03323076923076923,3
39,68640,RENT,2.0,MEDICAL,B,12000,9.33,0,0.17,N,16,31273,0.17482517482517482,1.5861,0.09523809523809523,0.41025641025641024,0.5488235294117647,0.02972027972027972,2
40,85000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5000,14.27,0,0.06,N,16,31274,0.058823529411764705,0.8562,0.18181818181818182,0.4,0.8394117647058823,0.003529411764705882,3
42,70000,RENT,6.0,MEDICAL,B,12000,,0,0.17,N,12,31275,0.17142857142857143,,0.25,0.2857142857142857,,0.029142857142857144,2
38,85000,MORTGAGE,15.0,VENTURE,A,15000,6.03,0,0.18,N,15,31276,0.17647058823529413,1.0854,0.75,0.39473684210526316,0.376875,0.031764705882352945,1
37,85000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5500,12.69,0,0.06,N,11,31277,0.06470588235294118,0.7614,0.21052631578947367,0.2972972972972973,1.0574999999999999,0.003882352941176471,2
37,85000,MORTGAGE,19.0,HOMEIMPROVEMENT,B,10000,9.99,0,0.12,N,16,31278,0.11764705882352941,1.1988,1.0,0.43243243243243246,0.5876470588235294,0.014117647058823528,2
37,85000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,8000,11.99,0,0.09,N,17,31279,0.09411764705882353,1.0791,0.8947368421052632,0.4594594594594595,0.6661111111111111,0.008470588235294117,2
38,85000,MORTGAGE,4.0,PERSONAL,B,6000,10.99,0,0.07,N,14,31280,0.07058823529411765,0.7693000000000001,0.2,0.3684210526315789,0.7326666666666667,0.004941176470588235,2
36,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8000,17.49,1,0.11,N,17,31281,0.1095890410958904,1.9239,0.16666666666666666,0.4722222222222222,0.9716666666666666,0.012054794520547944,4
36,72800,RENT,1.0,VENTURE,A,12000,7.66,0,0.16,N,12,31282,0.16483516483516483,1.2256,0.05555555555555555,0.3333333333333333,0.5892307692307692,0.026373626373626374,1
37,85000,MORTGAGE,2.0,VENTURE,A,5600,5.42,0,0.07,N,13,31283,0.06588235294117648,0.3794,0.10526315789473684,0.35135135135135137,0.3871428571428571,0.004611764705882353,1
38,85000,MORTGAGE,5.0,VENTURE,A,10000,,0,0.12,N,12,31284,0.11764705882352941,,0.25,0.3157894736842105,,0.014117647058823528,1
42,85000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,8500,15.58,0,0.1,Y,12,31285,0.1,1.558,0.4166666666666667,0.2857142857142857,1.1984615384615385,0.010000000000000002,4
37,37000,OWN,5.0,VENTURE,B,6075,11.86,0,0.16,N,14,31286,0.16418918918918918,1.8976,0.2631578947368421,0.3783783783783784,0.7906666666666666,0.02627027027027027,2
39,85000,MORTGAGE,2.0,VENTURE,B,5000,11.86,0,0.06,N,15,31287,0.058823529411764705,0.7115999999999999,0.09523809523809523,0.38461538461538464,0.74125,0.003529411764705882,2
48,85000,MORTGAGE,0.0,EDUCATION,A,10000,7.51,0,0.12,N,13,31288,0.11764705882352941,0.9011999999999999,0.0,0.2708333333333333,0.5364285714285714,0.014117647058823528,1
37,42000,RENT,3.0,VENTURE,A,3000,7.51,0,0.07,N,13,31289,0.07142857142857142,0.5257000000000001,0.15789473684210525,0.35135135135135137,0.5364285714285714,0.005,1
47,85000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5500,6.76,0,0.06,N,12,31290,0.06470588235294118,0.40559999999999996,0.1724137931034483,0.2553191489361702,0.52,0.003882352941176471,1
41,37000,OWN,0.0,VENTURE,C,10000,13.79,0,0.27,Y,13,31291,0.2702702702702703,3.7233,0.0,0.3170731707317073,0.985,0.07297297297297298,3
40,85000,MORTGAGE,1.0,EDUCATION,C,10000,12.87,0,0.12,N,11,31292,0.11764705882352941,1.5443999999999998,0.045454545454545456,0.275,1.0725,0.014117647058823528,3
36,85000,OWN,2.0,EDUCATION,D,8000,14.96,0,0.09,N,14,31293,0.09411764705882353,1.3464,0.1111111111111111,0.3888888888888889,0.9973333333333334,0.008470588235294117,4
43,75000,RENT,0.0,HOMEIMPROVEMENT,A,12000,7.9,0,0.16,N,16,31294,0.16,1.264,0.0,0.37209302325581395,0.4647058823529412,0.0256,1
37,85000,OWN,3.0,EDUCATION,F,10000,18.43,0,0.12,Y,16,31295,0.11764705882352941,2.2116,0.15789473684210525,0.43243243243243246,1.0841176470588234,0.014117647058823528,6
45,36700,OWN,7.0,PERSONAL,A,2000,7.51,0,0.05,N,16,31296,0.05449591280653951,0.3755,0.25925925925925924,0.35555555555555557,0.44176470588235295,0.002724795640326976,1
39,85000,MORTGAGE,1.0,PERSONAL,A,12000,9.32,0,0.14,N,13,31297,0.1411764705882353,1.3048000000000002,0.047619047619047616,0.3333333333333333,0.6657142857142857,0.01976470588235294,1
46,85000,OTHER,0.0,HOMEIMPROVEMENT,A,1000,7.68,0,0.02,N,12,31298,0.011764705882352941,0.1536,0.0,0.2608695652173913,0.5907692307692307,0.00023529411764705883,1
47,85000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,8.07,0,0.12,N,15,31299,0.11764705882352941,0.9684,0.10344827586206896,0.3191489361702128,0.504375,0.014117647058823528,1
46,85000,OWN,1.0,VENTURE,A,5000,7.43,0,0.06,N,13,31300,0.058823529411764705,0.4458,0.03571428571428571,0.2826086956521739,0.5307142857142857,0.003529411764705882,1
44,85280,MORTGAGE,4.0,PERSONAL,B,7000,10.62,0,0.08,N,12,31301,0.08208255159474671,0.8495999999999999,0.15384615384615385,0.2727272727272727,0.8169230769230769,0.006566604127579737,2
39,86000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8500,6.03,0,0.1,N,11,31302,0.09883720930232558,0.6030000000000001,0.47619047619047616,0.28205128205128205,0.5025000000000001,0.009883720930232558,1
36,62900,MORTGAGE,5.0,MEDICAL,C,6250,13.49,1,0.08,N,12,31303,0.09936406995230525,1.0792,0.2777777777777778,0.3333333333333333,1.0376923076923077,0.00794912559618442,3
42,75744,RENT,2.0,EDUCATION,D,12000,14.91,1,0.16,Y,12,31304,0.15842839036755388,2.3856,0.08333333333333333,0.2857142857142857,1.146923076923077,0.02534854245880862,4
42,82000,RENT,10.0,VENTURE,D,12000,13.24,0,0.15,Y,13,31305,0.14634146341463414,1.986,0.4166666666666667,0.30952380952380953,0.9457142857142857,0.02195121951219512,4
48,83000,RENT,2.0,VENTURE,B,12000,10.99,0,0.14,N,17,31306,0.14457831325301204,1.5386000000000002,0.06666666666666667,0.3541666666666667,0.6105555555555555,0.02024096385542169,2
43,86004,MORTGAGE,2.0,HOMEIMPROVEMENT,B,10000,9.99,0,0.12,N,14,31307,0.11627366169015395,1.1988,0.08,0.32558139534883723,0.666,0.013952839402818473,2
44,36000,OWN,5.0,EDUCATION,D,4000,16.29,0,0.11,N,11,31308,0.1111111111111111,1.7918999999999998,0.19230769230769232,0.25,1.3575,0.012222222222222221,4
36,36000,OWN,4.0,MEDICAL,D,10000,16.29,0,0.28,Y,17,31309,0.2777777777777778,4.5612,0.2222222222222222,0.4722222222222222,0.9049999999999999,0.07777777777777779,4
43,86015,MORTGAGE,3.0,VENTURE,B,2200,,0,0.03,N,16,31310,0.025576934255653085,,0.12,0.37209302325581395,,0.0007673080276695925,2
43,86044,MORTGAGE,16.0,HOMEIMPROVEMENT,A,6500,7.74,0,0.08,N,13,31311,0.07554274557203292,0.6192000000000001,0.64,0.3023255813953488,0.5528571428571428,0.006043419645762633,1
36,84695,RENT,2.0,MEDICAL,A,12000,7.29,0,0.14,N,14,31312,0.14168486923667276,1.0206000000000002,0.1111111111111111,0.3888888888888889,0.486,0.01983588169313419,1
37,86500,MORTGAGE,13.0,EDUCATION,A,6500,7.14,0,0.08,N,13,31313,0.07514450867052024,0.5712,0.6842105263157895,0.35135135135135137,0.51,0.006011560693641619,1
40,86500,MORTGAGE,2.0,HOMEIMPROVEMENT,B,10000,10.25,0,0.12,N,16,31314,0.11560693641618497,1.23,0.09090909090909091,0.4,0.6029411764705882,0.013872832369942197,2
47,86500,MORTGAGE,13.0,MEDICAL,C,24000,,0,0.28,N,17,31315,0.2774566473988439,,0.4482758620689655,0.3617021276595745,,0.0776878612716763,3
39,85000,RENT,4.0,HOMEIMPROVEMENT,A,12000,6.03,0,0.14,N,12,31316,0.1411764705882353,0.8442000000000001,0.19047619047619047,0.3076923076923077,0.46384615384615385,0.01976470588235294,1
38,86760,MORTGAGE,,PERSONAL,D,5000,15.58,0,0.06,N,12,31317,0.05763024435223606,0.9348,,0.3157894736842105,1.1984615384615385,0.0034578146611341635,4
46,86807,MORTGAGE,0.0,VENTURE,A,10000,8.94,0,0.12,N,15,31318,0.11519808310389715,1.0728,0.0,0.32608695652173914,0.55875,0.013823769972467656,1
39,85000,RENT,7.0,EDUCATION,B,12000,10.74,0,0.14,N,13,31319,0.1411764705882353,1.5036000000000003,0.3333333333333333,0.3333333333333333,0.7671428571428571,0.01976470588235294,2
49,75000,MORTGAGE,21.0,DEBTCONSOLIDATION,D,15600,17.27,1,0.21,N,11,31320,0.208,3.6266999999999996,0.6774193548387096,0.22448979591836735,1.4391666666666667,0.04368,4
41,75000,MORTGAGE,13.0,DEBTCONSOLIDATION,D,4800,15.58,1,0.06,Y,15,31321,0.064,0.9348,0.5652173913043478,0.36585365853658536,0.97375,0.00384,4
49,88000,RENT,11.0,VENTURE,A,12000,6.62,0,0.14,N,17,31322,0.13636363636363635,0.9268000000000001,0.3548387096774194,0.3469387755102041,0.36777777777777776,0.019090909090909092,1
41,87000,MORTGAGE,4.0,PERSONAL,D,9000,16.0,0,0.1,N,12,31323,0.10344827586206896,1.6,0.17391304347826086,0.2926829268292683,1.2307692307692308,0.010344827586206896,4
47,87000,MORTGAGE,15.0,PERSONAL,A,10000,,0,0.11,N,11,31324,0.11494252873563218,,0.5172413793103449,0.23404255319148937,,0.01264367816091954,1
46,87000,MORTGAGE,1.0,PERSONAL,C,20000,12.41,0,0.23,N,17,31325,0.22988505747126436,2.8543000000000003,0.03571428571428571,0.3695652173913043,0.6894444444444444,0.052873563218390804,3
37,90000,RENT,15.0,PERSONAL,A,12000,7.51,0,0.13,N,13,31326,0.13333333333333333,0.9763000000000001,0.7894736842105263,0.35135135135135137,0.5364285714285714,0.017333333333333333,1
40,87048,MORTGAGE,11.0,PERSONAL,A,17600,7.9,0,0.2,N,13,31327,0.2021872989614925,1.58,0.5,0.325,0.5642857142857143,0.04043745979229851,1
49,90000,RENT,3.0,EDUCATION,B,12000,,0,0.13,N,16,31328,0.13333333333333333,,0.0967741935483871,0.32653061224489793,,0.017333333333333333,2
37,87950,MORTGAGE,3.0,EDUCATION,B,14250,11.89,0,0.16,N,14,31329,0.16202387720295622,1.9024,0.15789473684210525,0.3783783783783784,0.7926666666666667,0.025923820352472995,2
36,93000,RENT,1.0,PERSONAL,C,12000,13.48,0,0.13,Y,12,31330,0.12903225806451613,1.7524000000000002,0.05555555555555555,0.3333333333333333,1.036923076923077,0.016774193548387096,3
37,88000,MORTGAGE,20.0,HOMEIMPROVEMENT,B,9925,,0,0.11,N,16,31331,0.1127840909090909,,1.0526315789473684,0.43243243243243246,,0.012406249999999999,2
41,88000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,4000,7.14,0,0.05,N,17,31332,0.045454545454545456,0.357,0.21739130434782608,0.4146341463414634,0.39666666666666667,0.002272727272727273,1
37,88000,MORTGAGE,21.0,VENTURE,A,12000,7.51,0,0.14,N,17,31333,0.13636363636363635,1.0514000000000001,1.105263157894737,0.4594594594594595,0.4172222222222222,0.019090909090909092,1
36,95000,RENT,2.0,PERSONAL,B,12000,10.99,0,0.13,N,11,31334,0.12631578947368421,1.4287,0.1111111111111111,0.3055555555555556,0.9158333333333334,0.016421052631578947,2
37,88000,MORTGAGE,2.0,VENTURE,C,1000,13.48,0,0.02,Y,11,31335,0.011363636363636364,0.2696,0.10526315789473684,0.2972972972972973,1.1233333333333333,0.00022727272727272727,3
42,73100,RENT,4.0,MEDICAL,D,12000,16.77,1,0.14,Y,13,31336,0.16415868673050615,2.3478000000000003,0.16666666666666666,0.30952380952380953,1.1978571428571427,0.022982216142270865,4
37,88296,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,10.14,0,0.17,N,14,31337,0.16988312041315576,1.7238000000000002,0.42105263157894735,0.3783783783783784,0.676,0.028880130470236482,2
49,88400,MORTGAGE,4.0,MEDICAL,C,20000,13.92,0,0.23,Y,14,31338,0.22624434389140272,3.2016,0.12903225806451613,0.2857142857142857,0.928,0.05203619909502263,3
41,100000,RENT,3.0,PERSONAL,B,12000,10.74,0,0.12,N,14,31339,0.12,1.2888,0.13043478260869565,0.34146341463414637,0.716,0.0144,2
37,88824,MORTGAGE,8.0,VENTURE,A,3600,6.62,0,0.04,N,17,31340,0.0405295865982167,0.26480000000000004,0.42105263157894735,0.4594594594594595,0.36777777777777776,0.001621183463928668,1
38,89000,MORTGAGE,2.0,PERSONAL,A,6000,5.42,0,0.07,N,13,31341,0.06741573033707865,0.3794,0.1,0.34210526315789475,0.3871428571428571,0.004719101123595506,1
38,89000,MORTGAGE,11.0,EDUCATION,B,10000,,0,0.11,N,13,31342,0.11235955056179775,,0.55,0.34210526315789475,,0.012359550561797753,2
49,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,16000,14.09,1,0.21,Y,12,31343,0.2077922077922078,2.9589,0.12903225806451613,0.24489795918367346,1.083846153846154,0.04363636363636364,4
37,89000,MORTGAGE,3.0,EDUCATION,A,5000,6.91,0,0.06,N,15,31344,0.056179775280898875,0.41459999999999997,0.15789473684210525,0.40540540540540543,0.431875,0.0033707865168539322,1
40,36000,OWN,4.0,EDUCATION,C,2000,13.57,0,0.06,Y,12,31345,0.05555555555555555,0.8142,0.18181818181818182,0.3,1.0438461538461539,0.003333333333333333,3
50,120000,RENT,0.0,MEDICAL,B,12000,9.62,0,0.1,N,12,31346,0.1,0.962,0.0,0.24,0.74,0.010000000000000002,2
41,90000,MORTGAGE,4.0,VENTURE,C,15000,13.49,0,0.17,N,15,31347,0.16666666666666666,2.2933000000000003,0.17391304347826086,0.36585365853658536,0.843125,0.028333333333333335,3
41,125000,RENT,0.0,DEBTCONSOLIDATION,C,12000,13.49,0,0.1,Y,12,31348,0.096,1.3490000000000002,0.0,0.2926829268292683,1.0376923076923077,0.009600000000000001,3
38,125000,RENT,0.0,EDUCATION,A,12000,7.66,0,0.1,N,14,31349,0.096,0.766,0.0,0.3684210526315789,0.5106666666666667,0.009600000000000001,1
36,90000,OWN,4.0,HOMEIMPROVEMENT,A,3800,6.03,0,0.04,N,14,31350,0.042222222222222223,0.24120000000000003,0.2222222222222222,0.3888888888888889,0.402,0.001688888888888889,1
36,90000,MORTGAGE,13.0,EDUCATION,A,12000,6.62,0,0.13,N,13,31351,0.13333333333333333,0.8606,0.7222222222222222,0.3611111111111111,0.47285714285714286,0.017333333333333333,1
41,113000,RENT,1.0,VENTURE,D,12000,16.0,1,0.11,Y,15,31352,0.10619469026548672,1.76,0.043478260869565216,0.36585365853658536,1.0,0.01168141592920354,4
38,90000,MORTGAGE,5.0,EDUCATION,A,25000,,0,0.28,N,17,31353,0.2777777777777778,,0.25,0.4473684210526316,,0.07777777777777779,1
40,90000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2800,10.65,0,0.03,N,14,31354,0.03111111111111111,0.3195,0.09090909090909091,0.35,0.7100000000000001,0.0009333333333333333,2
41,90000,MORTGAGE,23.0,VENTURE,A,13200,6.62,0,0.15,N,13,31355,0.14666666666666667,0.993,1.0,0.3170731707317073,0.47285714285714286,0.022,1
37,90000,MORTGAGE,11.0,MEDICAL,A,4000,6.62,0,0.04,N,16,31356,0.044444444444444446,0.26480000000000004,0.5789473684210527,0.43243243243243246,0.38941176470588235,0.0017777777777777779,1
38,78000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,15.27,1,0.19,N,17,31357,0.19230769230769232,2.9013,0.3,0.4473684210526316,0.8483333333333333,0.03653846153846154,3
39,275000,RENT,12.0,PERSONAL,A,12000,8.49,0,0.04,N,14,31358,0.04363636363636364,0.3396,0.5714285714285714,0.358974358974359,0.5660000000000001,0.0017454545454545457,1
36,48000,RENT,8.0,PERSONAL,A,12150,5.79,0,0.25,N,14,31359,0.253125,1.4475,0.4444444444444444,0.3888888888888889,0.386,0.06328125,1
38,90000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000,6.99,0,0.08,N,16,31360,0.07777777777777778,0.5592,0.05,0.42105263157894735,0.4111764705882353,0.006222222222222223,1
45,90000,MORTGAGE,3.0,VENTURE,B,2500,11.99,0,0.03,N,13,31361,0.027777777777777776,0.3597,0.1111111111111111,0.28888888888888886,0.8564285714285714,0.0008333333333333333,2
39,90000,MORTGAGE,0.0,MEDICAL,B,18000,10.99,0,0.2,N,11,31362,0.2,2.198,0.0,0.28205128205128205,0.9158333333333334,0.04000000000000001,2
38,90000,MORTGAGE,14.0,VENTURE,B,21000,10.59,0,0.23,N,11,31363,0.23333333333333334,2.4357,0.7,0.2894736842105263,0.8825,0.05366666666666667,2
39,90000,MORTGAGE,15.0,VENTURE,A,10500,7.66,0,0.12,N,12,31364,0.11666666666666667,0.9192,0.7142857142857143,0.3076923076923077,0.5892307692307692,0.014,1
37,78000,MORTGAGE,0.0,PERSONAL,B,5600,10.74,1,0.07,N,12,31365,0.07179487179487179,0.7518000000000001,0.0,0.32432432432432434,0.8261538461538461,0.005025641025641026,2
39,90000,MORTGAGE,2.0,PERSONAL,B,4600,11.11,0,0.05,N,11,31366,0.051111111111111114,0.5555,0.09523809523809523,0.28205128205128205,0.9258333333333333,0.0025555555555555557,2
36,36000,RENT,20.0,VENTURE,C,12375,14.27,1,0.34,N,16,31367,0.34375,4.8518,1.1111111111111112,0.4444444444444444,0.8394117647058823,0.116875,3
36,41000,RENT,18.0,DEBTCONSOLIDATION,B,12400,10.65,0,0.3,N,14,31368,0.3024390243902439,3.195,1.0,0.3888888888888889,0.7100000000000001,0.09073170731707317,2
37,44196,RENT,0.0,MEDICAL,B,12400,11.26,0,0.28,N,14,31369,0.2805683772287085,3.1528,0.0,0.3783783783783784,0.7506666666666667,0.07855914562403839,2
37,35000,OWN,2.0,PERSONAL,B,13250,11.71,0,0.38,N,14,31370,0.37857142857142856,4.449800000000001,0.10526315789473684,0.3783783783783784,0.7806666666666667,0.14385714285714285,2
37,90000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,22000,8.88,0,0.24,N,12,31371,0.24444444444444444,2.1312,0.5789473684210527,0.32432432432432434,0.6830769230769231,0.058666666666666666,2
43,90000,MORTGAGE,0.0,VENTURE,D,15000,14.46,0,0.17,Y,11,31372,0.16666666666666666,2.4582,0.0,0.2558139534883721,1.205,0.028333333333333335,4
42,78000,MORTGAGE,,DEBTCONSOLIDATION,A,7000,5.42,1,0.09,N,15,31373,0.08974358974358974,0.48779999999999996,,0.35714285714285715,0.33875,0.008076923076923077,1
46,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.91,0,0.22,N,16,31374,0.2222222222222222,1.5202,0.17857142857142858,0.34782608695652173,0.40647058823529414,0.048888888888888885,1
42,40000,RENT,10.0,VENTURE,C,2800,,0,0.07,N,12,31375,0.07,,0.4166666666666667,0.2857142857142857,,0.004900000000000001,3
41,90000,OWN,12.0,VENTURE,A,8000,7.51,0,0.09,N,16,31376,0.08888888888888889,0.6759,0.5217391304347826,0.3902439024390244,0.44176470588235295,0.008,1
36,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,9600,13.98,1,0.12,Y,13,31377,0.12307692307692308,1.6776,0.3888888888888889,0.3611111111111111,0.9985714285714286,0.014769230769230769,3
41,90000,MORTGAGE,3.0,EDUCATION,A,3000,7.14,0,0.03,N,14,31378,0.03333333333333333,0.21419999999999997,0.13043478260869565,0.34146341463414637,0.476,0.001,1
45,47000,RENT,4.0,MEDICAL,B,2800,9.62,0,0.06,N,11,31379,0.059574468085106386,0.5771999999999999,0.14814814814814814,0.24444444444444444,0.8016666666666666,0.003574468085106383,2
46,48956,RENT,0.0,MEDICAL,B,2800,10.59,0,0.06,N,13,31380,0.05719421521366125,0.6354,0.0,0.2826086956521739,0.7564285714285715,0.0034316529128196748,2
50,90000,MORTGAGE,2.0,VENTURE,B,24000,11.36,0,0.27,N,13,31381,0.26666666666666666,3.0672,0.0625,0.26,0.8114285714285714,0.07200000000000001,2
38,90000,MORTGAGE,9.0,PERSONAL,C,14000,12.73,0,0.16,Y,12,31382,0.15555555555555556,2.0368,0.45,0.3157894736842105,0.9792307692307692,0.02488888888888889,3
36,35000,OWN,1.0,VENTURE,B,6000,11.49,0,0.17,N,13,31383,0.17142857142857143,1.9533000000000003,0.05555555555555555,0.3611111111111111,0.8207142857142857,0.029142857142857144,2
36,72000,RENT,12.0,DEBTCONSOLIDATION,C,2800,,0,0.04,Y,16,31384,0.03888888888888889,,0.6666666666666666,0.4444444444444444,,0.0015555555555555557,3
39,35000,OWN,2.0,PERSONAL,A,6800,8.49,0,0.19,N,15,31385,0.19428571428571428,1.6131,0.09523809523809523,0.38461538461538464,0.530625,0.03691428571428571,1
38,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9600,13.92,0,0.11,Y,17,31386,0.10666666666666667,1.5312,0.0,0.4473684210526316,0.7733333333333333,0.011733333333333333,3
40,90000,RENT,1.0,EDUCATION,B,2800,11.11,0,0.03,N,13,31387,0.03111111111111111,0.3333,0.045454545454545456,0.325,0.7935714285714285,0.0009333333333333333,2
37,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,20000,16.35,1,0.26,N,14,31388,0.2564102564102564,4.251,0.47368421052631576,0.3783783783783784,1.09,0.06666666666666667,5
36,90000,MORTGAGE,2.0,EDUCATION,D,20000,14.61,0,0.22,Y,11,31389,0.2222222222222222,3.2142,0.1111111111111111,0.3055555555555556,1.2175,0.048888888888888885,4
37,25000,RENT,0.0,VENTURE,D,2775,15.65,1,0.11,Y,14,31390,0.111,1.7215,0.0,0.3783783783783784,1.0433333333333334,0.01221,4
38,35000,OWN,5.0,EDUCATION,D,1800,16.49,0,0.05,Y,12,31391,0.05142857142857143,0.8245,0.25,0.3157894736842105,1.2684615384615383,0.0025714285714285717,4
38,90000,MORTGAGE,9.0,EDUCATION,B,9300,11.83,0,0.1,N,17,31392,0.10333333333333333,1.183,0.45,0.4473684210526316,0.6572222222222223,0.010333333333333333,2
40,24000,RENT,3.0,VENTURE,C,2700,14.27,0,0.11,Y,17,31393,0.1125,1.5696999999999999,0.13636363636363635,0.425,0.7927777777777778,0.012375,3
45,29676,RENT,5.0,EDUCATION,C,2700,12.84,0,0.09,Y,17,31394,0.0909826122118884,1.1556,0.18518518518518517,0.37777777777777777,0.7133333333333334,0.008188435099069956,3
39,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,22000,12.67,0,0.24,Y,15,31395,0.24444444444444444,3.0408,0.42857142857142855,0.38461538461538464,0.791875,0.058666666666666666,4
40,90996,MORTGAGE,9.0,HOMEIMPROVEMENT,A,22000,6.17,0,0.24,N,14,31396,0.24176886896127303,1.4808,0.4090909090909091,0.35,0.41133333333333333,0.05802452855070553,1
41,91000,MORTGAGE,13.0,VENTURE,B,2400,10.74,0,0.03,N,16,31397,0.026373626373626374,0.3222,0.5652173913043478,0.3902439024390244,0.631764705882353,0.0007912087912087911,2
44,91000,MORTGAGE,14.0,MEDICAL,A,7900,8.59,0,0.09,N,14,31398,0.08681318681318681,0.7731,0.5384615384615384,0.3181818181818182,0.5726666666666667,0.007813186813186813,1
38,91200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9000,12.68,0,0.1,N,16,31399,0.09868421052631579,1.268,0.0,0.42105263157894735,0.7458823529411764,0.00986842105263158,3
39,91992,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3350,5.42,0,0.04,N,11,31400,0.03641621010522654,0.2168,0.0,0.28205128205128205,0.45166666666666666,0.0014566484042090617,1
37,79992,MORTGAGE,2.0,PERSONAL,C,9000,,1,0.11,Y,14,31401,0.11251125112511251,,0.10526315789473684,0.3783783783783784,,0.012376237623762377,3
42,82500,RENT,3.0,DEBTCONSOLIDATION,A,2575,6.76,0,0.03,N,11,31402,0.031212121212121212,0.20279999999999998,0.125,0.2619047619047619,0.5633333333333334,0.0009363636363636363,1
39,92000,MORTGAGE,1.0,PERSONAL,C,20000,14.79,0,0.22,N,16,31403,0.21739130434782608,3.2538,0.047619047619047616,0.41025641025641024,0.87,0.04782608695652174,3
36,92000,MORTGAGE,18.0,MEDICAL,A,4000,7.29,0,0.04,N,11,31404,0.043478260869565216,0.2916,1.0,0.3055555555555556,0.6075,0.0017391304347826088,1
41,92000,MORTGAGE,15.0,MEDICAL,A,12000,7.66,0,0.13,N,15,31405,0.13043478260869565,0.9958,0.6521739130434783,0.36585365853658536,0.47875,0.016956521739130436,1
41,92000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,8000,9.63,0,0.09,N,13,31406,0.08695652173913043,0.8667,0.21739130434782608,0.3170731707317073,0.687857142857143,0.007826086956521738,2
42,13200,RENT,4.0,DEBTCONSOLIDATION,C,2500,,1,0.19,Y,14,31407,0.1893939393939394,,0.16666666666666666,0.3333333333333333,,0.03598484848484849,3
46,92000,MORTGAGE,18.0,EDUCATION,A,12925,,0,0.14,N,17,31408,0.14048913043478262,,0.6428571428571429,0.3695652173913043,,0.01966847826086957,1
37,92000,OWN,15.0,MEDICAL,B,12000,11.14,0,0.13,N,14,31409,0.13043478260869565,1.4482000000000002,0.7894736842105263,0.3783783783783784,0.7426666666666667,0.016956521739130436,2
47,92000,OWN,0.0,HOMEIMPROVEMENT,D,12000,14.11,0,0.13,N,12,31410,0.13043478260869565,1.8343,0.0,0.2553191489361702,1.0853846153846154,0.016956521739130436,4
38,92904,MORTGAGE,8.0,MEDICAL,B,5375,10.51,0,0.06,N,16,31411,0.05785542064927237,0.6305999999999999,0.4,0.42105263157894735,0.618235294117647,0.003471325238956342,2
43,93000,MORTGAGE,7.0,PERSONAL,A,7000,7.14,0,0.08,N,13,31412,0.07526881720430108,0.5712,0.28,0.3023255813953488,0.51,0.006021505376344086,1
38,34296,OWN,1.0,MEDICAL,C,12000,,0,0.35,Y,12,31413,0.34989503149055284,,0.05,0.3157894736842105,,0.12246326102169348,3
37,93000,MORTGAGE,2.0,VENTURE,B,18000,12.18,0,0.19,N,11,31414,0.1935483870967742,2.3142,0.10526315789473684,0.2972972972972973,1.015,0.036774193548387096,2
46,81000,MORTGAGE,1.0,EDUCATION,B,7000,9.45,1,0.09,N,14,31415,0.08641975308641975,0.8504999999999999,0.03571428571428571,0.30434782608695654,0.63,0.007777777777777777,2
39,182500,RENT,2.0,DEBTCONSOLIDATION,A,12500,5.42,0,0.07,N,14,31416,0.0684931506849315,0.3794,0.09523809523809523,0.358974358974359,0.36133333333333334,0.004794520547945206,1
36,94000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,4200,5.99,0,0.04,N,12,31417,0.04468085106382979,0.2396,0.7777777777777778,0.3333333333333333,0.46076923076923076,0.0017872340425531916,1
44,82000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8400,12.84,1,0.1,Y,17,31418,0.1024390243902439,1.284,0.19230769230769232,0.38636363636363635,0.7133333333333334,0.01024390243902439,3
